,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,name,favorite_count,retweet_count,jpg_url,ratings_num,ratings_den,stage,breed,confidence,dog_type,rating
318,,,,,,,,,,,,,,,,,,
320,8.344580532735918e+17,,,2017-02-22 17:41:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",https://twitter.com/dog_rates/status/834458053273591808/photo/1,Chester,9415.0,1621.0,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,12.0,12.0,None,Rhodesian_ridgeback,0.468619,,
321,8.342097209237217e+17,,,2017-02-22 01:14:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",Wilson,20079.0,4599.0,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,12.0,12.0,None,golden_retriever,0.754799,,
322,8.341673447001989e+17,,,2017-02-21 22:26:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,https://twitter.com/dog_rates/status/834167344700198914/photo/1,Sunshine,15486.0,3547.0,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,11.0,11.0,None,,,,
324,8.340863793238712e+17,,,2017-02-21 17:04:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,https://twitter.com/dog_rates/status/834086379323871233/photo/1,Lipton,12779.0,2138.0,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,12.0,12.0,None,Labrador_retriever,0.0452627,,
325,8.338630860586516e+17,,,2017-02-21 02:17:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",Bentley,13156.0,2331.0,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,12.0,12.0,None,kuvasz,0.494969,,
326,8.338261034165207e+17,,,2017-02-20 23:50:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",Charlie,17715.0,3659.0,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,13.0,13.0,None,Chihuahua,0.438054,,
328,8.337229017570468e+17,,,2017-02-20 17:00:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",Bronte,20415.0,3134.0,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,13.0,13.0,None,West_Highland_white_terrier,0.918144,,
329,8.334796449470259e+17,,,2017-02-20 00:53:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",Poppy,14560.0,1976.0,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,13.0,13.0,None,golden_retriever,0.727039,,
330,8.331246945974436e+17,,,2017-02-19 01:23:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",Gidget,19778.0,4706.0,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,12.0,12.0,pupper,Cardigan,0.7105229999999999,,
331,8.329981511119667e+17,,,2017-02-18 17:00:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",Rhino,12971.0,2125.0,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,13.0,13.0,doggo,boxer,0.539036,,
333,8.32757312314028e+17,,,2017-02-18 01:03:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",Willow,16510.0,3511.0,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,13.0,13.0,None,Cardigan,0.160888,,
336,8.326360946382889e+17,,,2017-02-17 17:01:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,Orion,15539.0,2699.0,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,12.0,12.0,None,Eskimo_dog,0.5250319999999999,,
337,8.323975433550725e+17,,,2017-02-17 01:13:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",Eevee,11732.0,2146.0,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,12.0,12.0,None,Pekinese,0.988916,,
338,8.323698773316936e+17,,,2017-02-16 23:23:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,Charlie,16816.0,3100.0,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,11.0,11.0,None,kelpie,0.50469,,
339,8.322734402792407e+17,,,2017-02-16 17:00:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,https://twitter.com/dog_rates/status/832273440279240704/video/1,Smiley,11110.0,2265.0,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,14.0,14.0,doggo,Pembroke,0.134081,,
344,8.32032802820481e+17,,,2017-02-16 01:04:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",Miguel,17504.0,4534.0,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,12.0,12.0,doggo,whippet,0.601712,,
345,8.31939777352106e+17,,,2017-02-15 18:54:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,https://twitter.com/dog_rates/status/831939777352105988/photo/1,Emanuel,23478.0,5961.0,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,12.0,12.0,doggo,Pomeranian,0.153862,,
347,8.319116006804972e+17,,,2017-02-15 17:02:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",Kuyu,26995.0,6310.0,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,14.0,14.0,None,bloodhound,0.777562,,
348,8.316704492265144e+17,,,2017-02-15 01:04:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,Daisy,10226.0,1765.0,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,13.0,13.0,None,Pembroke,0.6248020000000001,,
349,,,,,,,,,,,,,,,,,,
350,8.31552930092286e+17,,,2017-02-14 17:17:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,Dutch,8787.0,2261.0,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,13.0,13.0,None,Chihuahua,0.257415,,
351,8.313227855657697e+17,,,2017-02-14 02:02:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,Pete,9102.0,1507.0,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,12.0,12.0,doggo,Old_English_sheepdog,0.999715,,
352,,,,,,,,,,,,,,,,,,
353,8.313094180840694e+17,,,2017-02-14 01:09:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,Scooter,11548.0,2394.0,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,12.0,12.0,None,Doberman,0.369389,,
354,8.312626273807483e+17,,,2017-02-13 22:03:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,Tucker,11661.0,1982.0,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,12.0,12.0,None,cocker_spaniel,0.26332300000000003,,
355,8.309561691706655e+17,,,2017-02-13 01:46:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,Reggie,7835.0,1452.0,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,12.0,12.0,None,kuvasz,0.451516,,
356,8.305833205850685e+17,,,2017-02-12 01:04:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",Lilly,65377.0,16281.0,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,13.0,13.0,None,Labrador_retriever,0.908703,,
358,8.300974003751526e+17,,,2017-02-10 16:53:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",Samson,9586.0,2852.0,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,13.0,13.0,None,toy_poodle,0.442713,,
360,8.298613961668772e+17,,,2017-02-10 01:15:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,Mia,12023.0,1879.0,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,12.0,12.0,None,Border_terrier,0.394486,,
361,8.295019951909847e+17,,,2017-02-09 01:27:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",Leo,31120.0,10317.0,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,12.0,12.0,None,French_bulldog,0.950851,,
362,,,,,,,,,,,,,,,,,,
363,8.29374341691347e+17,,,2017-02-08 17:00:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",Astrid,,,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,13.0,13.0,doggo,Staffordshire_bullterrier,0.757547,,
364,8.29141528400556e+17,,,2017-02-08 01:35:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",Malcolm,23909.0,7132.0,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,12.0,12.0,None,golden_retriever,0.57314,,
365,8.290119609812378e+17,,,2017-02-07 17:00:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",Dexter,52290.0,15919.0,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,13.0,13.0,None,boxer,0.312221,,
367,8.287703457085809e+17,,,2017-02-07 01:00:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,Alfie,25100.0,5700.0,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,13.0,13.0,None,Chesapeake_Bay_retriever,0.0338986,,
368,8.287087149369303e+17,,,2017-02-06 20:55:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",Fiona,35796.0,10891.0,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,10.0,10.0,None,Mexican_hairless,0.00838837,,
369,,,,,,,,,,,,,,,,,,
370,8.28409743546925e+17,,,2017-02-06 01:07:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,Mutt,6235.0,1130.0,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,12.0,12.0,None,toy_poodle,0.0180398,,
371,8.284086770318828e+17,,,2017-02-06 01:03:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,Bear,7544.0,1248.0,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,12.0,12.0,None,Weimaraner,0.13303299999999998,,
372,8.283816369999176e+17,,,2017-02-05 23:15:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,Doobert,12366.0,2166.0,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,14.0,14.0,doggo,Bedlington_terrier,0.392535,,
373,8.283765051808891e+17,,,2017-02-05 22:55:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,Beebop,7256.0,1042.0,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,13.0,13.0,None,American_Staffordshire_terrier,0.5230859999999999,,
374,8.283726459933983e+17,,,2017-02-05 22:40:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,Alexander,12360.0,2853.0,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,12.0,12.0,None,malamute,0.663047,,
376,8.280465555633234e+17,,,2017-02-05 01:04:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",Sailer,11531.0,2799.0,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,13.0,13.0,None,,,,
377,8.280116800178217e+17,,,2017-02-04 22:45:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",Brutus,10160.0,2099.0,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,11.0,11.0,None,American_Staffordshire_terrier,0.936662,,
378,8.279334041424364e+17,,,2017-02-04 17:34:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",Kona,19686.0,5106.0,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,12.0,12.0,pupper,German_shepherd,0.8061149999999999,,
379,8.276539053120061e+17,,,2017-02-03 23:04:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,Boots,15214.0,2939.0,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,12.0,12.0,None,collie,0.285555,,
380,8.276005203114025e+17,,,2017-02-03 19:31:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,Tucker,7336.0,914.0,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,13.0,13.0,None,Pembroke,0.32563800000000004,,
381,8.273249488846438e+17,,,2017-02-03 01:16:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,Ralphie,15537.0,2948.0,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,12.0,12.0,None,golden_retriever,0.352486,,
383,8.271999767993549e+17,,,2017-02-02 17:00:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",Charlie,10387.0,2169.0,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,13.0,13.0,None,Great_Dane,0.8696809999999999,,
384,8.269586533285929e+17,,,2017-02-02 01:01:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,Loki,21177.0,4865.0,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,12.0,12.0,doggo,golden_retriever,0.6173890000000001,,
385,8.268488210491802e+17,,,2017-02-01 17:44:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",Cupid,35591.0,9885.0,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,13.0,13.0,doggo,Great_Pyrenees,0.858764,,
388,8.265983652700078e+17,,,2017-02-01 01:09:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",Pawnd,9843.0,2282.0,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,13.0,13.0,None,French_bulldog,0.628119,,
389,8.264767735337452e+17,,,2017-01-31 17:06:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,Pilot,18086.0,4084.0,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,12.0,12.0,doggo,German_shepherd,0.7418600000000001,,
390,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,,,,
392,8.261152722726502e+17,,,2017-01-30 17:10:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,Ike,15368.0,3029.0,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,13.0,13.0,None,golden_retriever,0.00233085,,
393,8.25876512159187e+17,,,2017-01-30 01:21:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,Mo,10303.0,1817.0,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,11.0,11.0,None,,,,
394,8.258296445281485e+17,,,2017-01-29 22:15:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",Toby,12529.0,2435.0,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,12.0,12.0,None,Great_Pyrenees,0.8534069999999999,,
395,,,,,,,,,,,,,,,,,,
